"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2014,"WS",990,"Samoa",3.64269230769231,0,54.12,10.7797282725011
2015,"WS",990,"Samoa",2.51307692307692,0,48.84,9.18068550955425
2016,"WS",990,"Samoa",2.10692307692308,0,42.24,7.75218515391844
2012,"FJ",950,"Fiji",10.8441509433962,0,48.36,15.8739851806419
2013,"FJ",950,"Fiji",13.6638461538462,10.54,62,13.187075692101
2014,"FJ",950,"Fiji",9.18076923076923,7.44,46.5,10.8580993256329
2015,"FJ",950,"Fiji",11.47,9.61,39.06,9.38792424173882
2016,"FJ",950,"Fiji",11.7203846153846,11.16,36.58,9.14369427240487
2012,"ZA",560,"South Africa",8.81660377358491,7.08,40.12,6.22616684874787
2013,"ZA",560,"South Africa",7.06865384615385,6.49,26.55,4.39111358820228
2014,"ZA",560,"South Africa",7.63596153846154,5.31,28.91,5.79189977286243
2015,"ZA",560,"South Africa",6.64884615384615,5.015,23.01,5.15160955386519
2016,"ZA",560,"South Africa",10.6086538461538,5.9,59,12.936539833287
2012,"SO",520,"Somalia",7.32490566037736,0,59,13.609129235503
2013,"SO",520,"Somalia",9.67826923076923,9.145,39.53,11.2687605180147
2014,"SO",520,"Somalia",8.54365384615385,7.67,34.81,8.0875547163276
2015,"SO",520,"Somalia",9.06557692307692,6.49,33.63,8.09307096841793
2016,"SO",520,"Somalia",5.18519230769231,5.31,14.75,3.77031360342544
2012,"BW",571,"Botswana",4.8611320754717,2.85,57,8.38962950964723
2013,"BW",571,"Botswana",2.92673076923077,2.85,14.82,3.18470469659667
2014,"BW",571,"Botswana",2.19230769230769,1.71,9.12,2.27268055896048
2015,"BW",571,"Botswana",2.46634615384615,1.71,9.69,2.16747348071268
2016,"BW",571,"Botswana",2.25807692307692,1.71,7.41,1.81293504686817
2012,"VU",935,"Vanuatu",5.64528301886793,0,55,15.9973984187542
2013,"VU",935,"Vanuatu",3.27884615384615,0,39.05,10.2143226343125
2014,"VU",935,"Vanuatu",2.62307692307692,0,33,8.19453704645549
2015,"VU",935,"Vanuatu",1.74519230769231,0,28.05,5.65077002921522
2016,"VU",935,"Vanuatu",3.42692307692308,0,28.6,7.48803268450151
2012,"SB",940,"Solomon Islands",2.51132075471698,0,55,9.00680107084381
2013,"SB",940,"Solomon Islands",2.04134615384615,0,21.45,5.05298127059316
2014,"SB",940,"Solomon Islands",0.856730769230769,0,17.05,3.523256471134
2015,"SB",940,"Solomon Islands",2.25288461538462,0,30.25,6.76356598616221
2016,"SB",940,"Solomon Islands",1.91442307692308,0,17.05,4.12516590918239
2012,"LS",570,"Lesotho",2.5777358490566,0,51.3,9.53456276305991
2013,"LS",570,"Lesotho",4.64192307692308,0,27,7.61745699897425
2014,"LS",570,"Lesotho",3.79038461538462,0,14.04,4.50591330932268
2015,"LS",570,"Lesotho",4.07076923076923,0,54,8.78533310854257
2016,"LS",570,"Lesotho",2.77269230769231,0,18.9,4.26006357099977
2012,"LR",450,"Liberia",8.07962264150943,0,54,13.2000678847707
2013,"LR",450,"Liberia",2.565,0,17.82,4.3842103051747
2014,"LR",450,"Liberia",2.33653846153846,1.62,11.34,2.78592462534426
2015,"LR",450,"Liberia",2.36769230769231,2.16,8.1,2.3626643446393
2016,"LR",450,"Liberia",2.63769230769231,2.16,9.72,2.48647054006404
2012,"KE",501,"Kenya",31.2547169811321,32.5,49.5,9.67829780881185
2013,"KE",501,"Kenya",30.2692307692308,30.75,50,10.0768914141789
2014,"KE",501,"Kenya",25.4134615384615,25.75,50,7.84326934749249
2015,"KE",501,"Kenya",20.4230769230769,20,41.5,7.04842119394834
2016,"KE",501,"Kenya",17.8557692307692,18,30,5.48646868325775
2012,"SL",451,"Sierra Leone",9.40566037735849,0,50,13.5348753950438
2013,"SL",451,"Sierra Leone",6.52884615384615,0,38,8.61167325724756
2014,"SL",451,"Sierra Leone",5.55769230769231,3,36.5,7.43115714615968
2015,"SL",451,"Sierra Leone",4.39423076923077,2.25,22.5,5.59353315196861
2016,"SL",451,"Sierra Leone",6.06730769230769,5.5,18,5.1153640605627
2012,"TZ",510,"Tanzania",21.5275471698113,22.56,48,11.3703340228421
2013,"TZ",510,"Tanzania",13.2923076923077,12.96,30.24,6.56668018771912
2014,"TZ",510,"Tanzania",8.92615384615384,8.4,18.72,3.9959617624847
2015,"TZ",510,"Tanzania",8.68615384615385,7.92,15.84,3.79414934218057
2016,"TZ",510,"Tanzania",10.3292307692308,10.08,19.2,4.33981378752675
2012,"ET",530,"Ethiopia",12.9028301886792,10.81,39.48,9.13485282129731
2013,"ET",530,"Ethiopia",12.5544230769231,11.28,47,7.85266419470177
2014,"ET",530,"Ethiopia",10.6744230769231,10.575,20.21,4.72053977200329
2015,"ET",530,"Ethiopia",9.40903846153846,8.46,22.09,5.05819477199454
2016,"ET",530,"Ethiopia",10.5840384615385,10.34,24.91,4.95961504657936
2012,"MV",781,"Maldives",11.2584905660377,9.9,42.75,12.5391185428498
2013,"MV",781,"Maldives",10.2288461538462,8.1,31.95,7.33988129781833
2014,"MV",781,"Maldives",9.38942307692308,7.2,33.75,7.56100247878302
2015,"MV",781,"Maldives",8.53269230769231,6.3,32.4,7.53466423660478
2016,"MV",781,"Maldives",5.15769230769231,0,45,8.75918780713851
2012,"BM",NA,"Bermuda",2.32037735849057,0,37.84,7.07283371626529
2013,"BM",NA,"Bermuda",6.49134615384615,0,43,9.80893170990566
2014,"BM",NA,"Bermuda",5.11865384615385,0,40.85,9.86164446153233
2015,"BM",NA,"Bermuda",5.58173076923077,0,27.09,8.83558773773378
2016,"BM",NA,"Bermuda",4.68038461538462,0,27.52,8.11262220646671
2012,"BI",516,"Burundi",2.23566037735849,0,41,9.21871330697969
2013,"BI",516,"Burundi",4.17884615384615,0,37.31,10.1376515542156
2014,"BI",516,"Burundi",5.30634615384615,0,33.21,9.51383410244305
2015,"BI",516,"Burundi",5.19596153846154,0,31.98,7.2737069491976
2016,"BI",516,"Burundi",2.47576923076923,0,19.27,4.07577989464874
NA,"NA",NA,NA,NA,NA,NA,NA
NA,"NP",NA,NA,NA,NA,NA,NA
NA,"AF",NA,NA,NA,NA,NA,NA
NA,"PG",NA,NA,NA,NA,NA,NA
NA,"MU",NA,NA,NA,NA,NA,NA
NA,"GH",NA,NA,NA,NA,NA,NA
NA,"NZ",NA,NA,NA,NA,NA,NA
NA,"AU",NA,NA,NA,NA,NA,NA
NA,"NG",NA,NA,NA,NA,NA,NA
NA,"CM",NA,NA,NA,NA,NA,NA
NA,"BZ",NA,NA,NA,NA,NA,NA
NA,"CA",NA,NA,NA,NA,NA,NA
NA,"BB",NA,NA,NA,NA,NA,NA
NA,"JM",NA,NA,NA,NA,NA,NA
NA,"MT",NA,NA,NA,NA,NA,NA
NA,"KY",NA,NA,NA,NA,NA,NA
NA,"GD",NA,NA,NA,NA,NA,NA
NA,"GB",NA,NA,NA,NA,NA,NA
NA,"KH",NA,NA,NA,NA,NA,NA
NA,"PH",NA,NA,NA,NA,NA,NA
NA,"GY",NA,NA,NA,NA,NA,NA
NA,"LK",NA,NA,NA,NA,NA,NA
NA,"LB",NA,NA,NA,NA,NA,NA
NA,"IE",NA,NA,NA,NA,NA,NA
NA,"MM",NA,NA,NA,NA,NA,NA
NA,"LC",NA,NA,NA,NA,NA,NA
NA,"PK",NA,NA,NA,NA,NA,NA
NA,"CV",NA,NA,NA,NA,NA,NA
NA,"BD",NA,NA,NA,NA,NA,NA
NA,"JE",NA,NA,NA,NA,NA,NA
NA,"IS",NA,NA,NA,NA,NA,NA
NA,"TT",NA,NA,NA,NA,NA,NA
NA,"CH",NA,NA,NA,NA,NA,NA
NA,"GG",NA,NA,NA,NA,NA,NA
NA,"IN",NA,NA,NA,NA,NA,NA
NA,"QA",NA,NA,NA,NA,NA,NA
NA,"BS",NA,NA,NA,NA,NA,NA
NA,"CY",NA,NA,NA,NA,NA,NA
NA,"BT",NA,NA,NA,NA,NA,NA
NA,"NO",NA,NA,NA,NA,NA,NA
NA,"BH",NA,NA,NA,NA,NA,NA
NA,"MZ",NA,NA,NA,NA,NA,NA
NA,"IM",NA,NA,NA,NA,NA,NA
NA,"CD",NA,NA,NA,NA,NA,NA
NA,"LU",NA,NA,NA,NA,NA,NA
NA,"US",NA,NA,NA,NA,NA,NA
NA,"GE",NA,NA,NA,NA,NA,NA
NA,"AM",NA,NA,NA,NA,NA,NA
NA,"AL",NA,NA,NA,NA,NA,NA
NA,"BN",NA,NA,NA,NA,NA,NA
NA,"HK",NA,NA,NA,NA,NA,NA
NA,"BE",NA,NA,NA,NA,NA,NA
NA,"NL",NA,NA,NA,NA,NA,NA
NA,"MN",NA,NA,NA,NA,NA,NA
NA,"SG",NA,NA,NA,NA,NA,NA
NA,"PS",NA,NA,NA,NA,NA,NA
NA,"JO",NA,NA,NA,NA,NA,NA
NA,"SH",NA,NA,NA,NA,NA,NA
NA,"SE",NA,NA,NA,NA,NA,NA
NA,"TN",NA,NA,NA,NA,NA,NA
NA,"MK",NA,NA,NA,NA,NA,NA
NA,"AE",NA,NA,NA,NA,NA,NA
NA,"ML",NA,NA,NA,NA,NA,NA
NA,"GU",NA,NA,NA,NA,NA,NA
NA,"DK",NA,NA,NA,NA,NA,NA
NA,"EE",NA,NA,NA,NA,NA,NA
NA,"ME",NA,NA,NA,NA,NA,NA
NA,"SN",NA,NA,NA,NA,NA,NA
NA,"MP",NA,NA,NA,NA,NA,NA
NA,"KG",NA,NA,NA,NA,NA,NA
NA,"SD",NA,NA,NA,NA,NA,NA
NA,"LA",NA,NA,NA,NA,NA,NA
NA,"LV",NA,NA,NA,NA,NA,NA
NA,"KW",NA,NA,NA,NA,NA,NA
NA,"MG",NA,NA,NA,NA,NA,NA
NA,"BF",NA,NA,NA,NA,NA,NA
NA,"CI",NA,NA,NA,NA,NA,NA
NA,"FI",NA,NA,NA,NA,NA,NA
NA,"SI",NA,NA,NA,NA,NA,NA
NA,"AT",NA,NA,NA,NA,NA,NA
NA,"BA",NA,NA,NA,NA,NA,NA
NA,"KR",NA,NA,NA,NA,NA,NA
NA,"MO",NA,NA,NA,NA,NA,NA
NA,"MY",NA,NA,NA,NA,NA,NA
NA,"TJ",NA,NA,NA,NA,NA,NA
NA,"OM",NA,NA,NA,NA,NA,NA
NA,"AZ",NA,NA,NA,NA,NA,NA
NA,"IL",NA,NA,NA,NA,NA,NA
NA,"MD",NA,NA,NA,NA,NA,NA
NA,"LT",NA,NA,NA,NA,NA,NA
NA,"EG",NA,NA,NA,NA,NA,NA
NA,"CR",NA,NA,NA,NA,NA,NA
NA,"GR",NA,NA,NA,NA,NA,NA
NA,"BO",NA,NA,NA,NA,NA,NA
NA,"AO",NA,NA,NA,NA,NA,NA
NA,"CZ",NA,NA,NA,NA,NA,NA
NA,"PR",NA,NA,NA,NA,NA,NA
NA,"HR",NA,NA,NA,NA,NA,NA
NA,"PT",NA,NA,NA,NA,NA,NA
NA,"DE",NA,NA,NA,NA,NA,NA
NA,"HN",NA,NA,NA,NA,NA,NA
NA,"PA",NA,NA,NA,NA,NA,NA
NA,"NI",NA,NA,NA,NA,NA,NA
NA,"UZ",NA,NA,NA,NA,NA,NA
NA,"MA",NA,NA,NA,NA,NA,NA
NA,"YE",NA,NA,NA,NA,NA,NA
NA,"RS",NA,NA,NA,NA,NA,NA
NA,"LY",NA,NA,NA,NA,NA,NA
NA,"HU",NA,NA,NA,NA,NA,NA
NA,"IT",NA,NA,NA,NA,NA,NA
NA,"SK",NA,NA,NA,NA,NA,NA
NA,"GT",NA,NA,NA,NA,NA,NA
NA,"IQ",NA,NA,NA,NA,NA,NA
NA,"BG",NA,NA,NA,NA,NA,NA
NA,"FR",NA,NA,NA,NA,NA,NA
NA,"CO",NA,NA,NA,NA,NA,NA
NA,"EC",NA,NA,NA,NA,NA,NA
NA,"CN",NA,NA,NA,NA,NA,NA
NA,"KZ",NA,NA,NA,NA,NA,NA
NA,"TH",NA,NA,NA,NA,NA,NA
NA,"RO",NA,NA,NA,NA,NA,NA
NA,"IR",NA,NA,NA,NA,NA,NA
NA,"ES",NA,NA,NA,NA,NA,NA
NA,"ID",NA,NA,NA,NA,NA,NA
NA,"SY",NA,NA,NA,NA,NA,NA
NA,"SA",NA,NA,NA,NA,NA,NA
NA,"DO",NA,NA,NA,NA,NA,NA
NA,"MX",NA,NA,NA,NA,NA,NA
NA,"UA",NA,NA,NA,NA,NA,NA
NA,"UY",NA,NA,NA,NA,NA,NA
NA,"PL",NA,NA,NA,NA,NA,NA
NA,"SV",NA,NA,NA,NA,NA,NA
NA,"TW",NA,NA,NA,NA,NA,NA
NA,"CL",NA,NA,NA,NA,NA,NA
NA,"BY",NA,NA,NA,NA,NA,NA
NA,"TR",NA,NA,NA,NA,NA,NA
NA,"DZ",NA,NA,NA,NA,NA,NA
NA,"VE",NA,NA,NA,NA,NA,NA
NA,"RU",NA,NA,NA,NA,NA,NA
NA,"PE",NA,NA,NA,NA,NA,NA
NA,"AR",NA,NA,NA,NA,NA,NA
NA,"VN",NA,NA,NA,NA,NA,NA
NA,"BR",NA,NA,NA,NA,NA,NA
NA,"JP",NA,NA,NA,NA,NA,NA
